,SubSystem,StartStn,EndStn,EntTime,EntTimeHHMM,ExTime,ExTimeHHMM,JourneyLength,StartLat,StartLong,EndLat,EndLong,HH,datetime,Wind Speed,Temperature[°C],DewPoint[°C],Rainfall,WeekDay
284,LUL,Goodge Street,Charing Cross,1060,17:40,1070,17:50,10,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,17,2009-11-05 17:00:00,13.5,12.22,5.0,0.0,Thu
285,LUL,Goodge Street,Charing Cross,1060,17:40,1070,17:50,10,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,17,2009-11-06 17:00:00,8.0,11.11,8.89,0.4,Fri
286,LUL,Goodge Street,Charing Cross,1060,17:40,1070,17:50,10,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,17,2009-11-07 17:00:00,7.5,8.89,3.335,0.0,Sat
287,LUL,Goodge Street,Charing Cross,1060,17:40,1071,17:51,11,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,17,2009-11-01 17:00:00,18.5,12.78,7.5,0.0,Sun
288,LUL,Goodge Street,Charing Cross,1060,17:40,1071,17:51,11,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,17,2009-11-02 17:00:00,8.5,11.11,3.89,0.0,Mon
289,LUL,Goodge Street,Charing Cross,1060,17:40,1071,17:51,11,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,17,2009-11-03 17:00:00,14.5,12.22,5.0,0.0,Tue
290,LUL,Goodge Street,Charing Cross,1060,17:40,1071,17:51,11,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,17,2009-11-04 17:00:00,7.5,10.0,6.11,0.0,Wed
291,LUL,Goodge Street,Charing Cross,1060,17:40,1071,17:51,11,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,17,2009-11-05 17:00:00,13.5,12.22,5.0,0.0,Thu
292,LUL,Goodge Street,Charing Cross,1060,17:40,1071,17:51,11,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,17,2009-11-06 17:00:00,8.0,11.11,8.89,0.4,Fri
293,LUL,Goodge Street,Charing Cross,1060,17:40,1071,17:51,11,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,17,2009-11-07 17:00:00,7.5,8.89,3.335,0.0,Sat
294,LUL,Goodge Street,Charing Cross,1061,17:41,1070,17:50,9,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,17,2009-11-01 17:00:00,18.5,12.78,7.5,0.0,Sun
295,LUL,Goodge Street,Charing Cross,1061,17:41,1070,17:50,9,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,17,2009-11-02 17:00:00,8.5,11.11,3.89,0.0,Mon
296,LUL,Goodge Street,Charing Cross,1061,17:41,1070,17:50,9,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,17,2009-11-03 17:00:00,14.5,12.22,5.0,0.0,Tue
297,LUL,Goodge Street,Charing Cross,1061,17:41,1070,17:50,9,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,17,2009-11-04 17:00:00,7.5,10.0,6.11,0.0,Wed
298,LUL,Goodge Street,Charing Cross,1061,17:41,1070,17:50,9,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,17,2009-11-05 17:00:00,13.5,12.22,5.0,0.0,Thu
299,LUL,Goodge Street,Charing Cross,1061,17:41,1070,17:50,9,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,17,2009-11-06 17:00:00,8.0,11.11,8.89,0.4,Fri
300,LUL,Goodge Street,Charing Cross,1061,17:41,1070,17:50,9,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,17,2009-11-07 17:00:00,7.5,8.89,3.335,0.0,Sat
301,LUL,Goodge Street,Charing Cross,1062,17:42,1072,17:52,10,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,17,2009-11-01 17:00:00,18.5,12.78,7.5,0.0,Sun
302,LUL,Goodge Street,Charing Cross,1062,17:42,1072,17:52,10,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,17,2009-11-02 17:00:00,8.5,11.11,3.89,0.0,Mon
303,LUL,Goodge Street,Charing Cross,1062,17:42,1072,17:52,10,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,17,2009-11-03 17:00:00,14.5,12.22,5.0,0.0,Tue
304,LUL,Goodge Street,Charing Cross,1062,17:42,1072,17:52,10,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,17,2009-11-04 17:00:00,7.5,10.0,6.11,0.0,Wed
305,LUL,Goodge Street,Charing Cross,1062,17:42,1072,17:52,10,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,17,2009-11-05 17:00:00,13.5,12.22,5.0,0.0,Thu
306,LUL,Goodge Street,Charing Cross,1062,17:42,1072,17:52,10,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,17,2009-11-06 17:00:00,8.0,11.11,8.89,0.4,Fri
307,LUL,Goodge Street,Charing Cross,1062,17:42,1072,17:52,10,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,17,2009-11-07 17:00:00,7.5,8.89,3.335,0.0,Sat
308,LUL,Goodge Street,Charing Cross,1063,17:43,1076,17:56,13,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,17,2009-11-01 17:00:00,18.5,12.78,7.5,0.0,Sun
309,LUL,Goodge Street,Charing Cross,1063,17:43,1076,17:56,13,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,17,2009-11-02 17:00:00,8.5,11.11,3.89,0.0,Mon
310,LUL,Goodge Street,Charing Cross,1063,17:43,1076,17:56,13,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,17,2009-11-03 17:00:00,14.5,12.22,5.0,0.0,Tue
311,LUL,Goodge Street,Charing Cross,1063,17:43,1076,17:56,13,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,17,2009-11-04 17:00:00,7.5,10.0,6.11,0.0,Wed
312,LUL,Goodge Street,Charing Cross,1063,17:43,1076,17:56,13,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,17,2009-11-05 17:00:00,13.5,12.22,5.0,0.0,Thu
313,LUL,Goodge Street,Charing Cross,1063,17:43,1076,17:56,13,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,17,2009-11-06 17:00:00,8.0,11.11,8.89,0.4,Fri
314,LUL,Goodge Street,Charing Cross,1063,17:43,1076,17:56,13,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,17,2009-11-07 17:00:00,7.5,8.89,3.335,0.0,Sat
315,LUL,Goodge Street,Charing Cross,1065,17:45,1075,17:55,10,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,17,2009-11-01 17:00:00,18.5,12.78,7.5,0.0,Sun
316,LUL,Goodge Street,Charing Cross,1065,17:45,1075,17:55,10,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,17,2009-11-02 17:00:00,8.5,11.11,3.89,0.0,Mon
317,LUL,Goodge Street,Charing Cross,1065,17:45,1075,17:55,10,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,17,2009-11-03 17:00:00,14.5,12.22,5.0,0.0,Tue
318,LUL,Goodge Street,Charing Cross,1065,17:45,1075,17:55,10,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,17,2009-11-04 17:00:00,7.5,10.0,6.11,0.0,Wed
319,LUL,Goodge Street,Charing Cross,1065,17:45,1075,17:55,10,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,17,2009-11-05 17:00:00,13.5,12.22,5.0,0.0,Thu
320,LUL,Goodge Street,Charing Cross,1065,17:45,1075,17:55,10,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,17,2009-11-06 17:00:00,8.0,11.11,8.89,0.4,Fri
321,LUL,Goodge Street,Charing Cross,1065,17:45,1075,17:55,10,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,17,2009-11-07 17:00:00,7.5,8.89,3.335,0.0,Sat
322,LUL,Goodge Street,Charing Cross,1065,17:45,1083,18:03,18,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,17,2009-11-01 17:00:00,18.5,12.78,7.5,0.0,Sun
323,LUL,Goodge Street,Charing Cross,1065,17:45,1083,18:03,18,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,17,2009-11-02 17:00:00,8.5,11.11,3.89,0.0,Mon
324,LUL,Goodge Street,Charing Cross,1065,17:45,1083,18:03,18,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,17,2009-11-03 17:00:00,14.5,12.22,5.0,0.0,Tue
325,LUL,Goodge Street,Charing Cross,1065,17:45,1083,18:03,18,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,17,2009-11-04 17:00:00,7.5,10.0,6.11,0.0,Wed
326,LUL,Goodge Street,Charing Cross,1065,17:45,1083,18:03,18,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,17,2009-11-05 17:00:00,13.5,12.22,5.0,0.0,Thu
327,LUL,Goodge Street,Charing Cross,1065,17:45,1083,18:03,18,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,17,2009-11-06 17:00:00,8.0,11.11,8.89,0.4,Fri
328,LUL,Goodge Street,Charing Cross,1065,17:45,1083,18:03,18,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,17,2009-11-07 17:00:00,7.5,8.89,3.335,0.0,Sat
329,LUL,Goodge Street,Charing Cross,1069,17:49,1079,17:59,10,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,17,2009-11-01 17:00:00,18.5,12.78,7.5,0.0,Sun
330,LUL,Goodge Street,Charing Cross,1069,17:49,1079,17:59,10,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,17,2009-11-02 17:00:00,8.5,11.11,3.89,0.0,Mon
331,LUL,Goodge Street,Charing Cross,1069,17:49,1079,17:59,10,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,17,2009-11-03 17:00:00,14.5,12.22,5.0,0.0,Tue
332,LUL,Goodge Street,Charing Cross,1069,17:49,1079,17:59,10,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,17,2009-11-04 17:00:00,7.5,10.0,6.11,0.0,Wed
333,LUL,Goodge Street,Charing Cross,1069,17:49,1079,17:59,10,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,17,2009-11-05 17:00:00,13.5,12.22,5.0,0.0,Thu
334,LUL,Goodge Street,Charing Cross,1069,17:49,1079,17:59,10,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,17,2009-11-06 17:00:00,8.0,11.11,8.89,0.4,Fri
335,LUL,Goodge Street,Charing Cross,1069,17:49,1079,17:59,10,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,17,2009-11-07 17:00:00,7.5,8.89,3.335,0.0,Sat
336,LUL,Goodge Street,Charing Cross,1074,17:54,1086,18:06,12,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,17,2009-11-01 17:00:00,18.5,12.78,7.5,0.0,Sun
337,LUL,Goodge Street,Charing Cross,1074,17:54,1086,18:06,12,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,17,2009-11-02 17:00:00,8.5,11.11,3.89,0.0,Mon
338,LUL,Goodge Street,Charing Cross,1074,17:54,1086,18:06,12,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,17,2009-11-03 17:00:00,14.5,12.22,5.0,0.0,Tue
339,LUL,Goodge Street,Charing Cross,1074,17:54,1086,18:06,12,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,17,2009-11-04 17:00:00,7.5,10.0,6.11,0.0,Wed
340,LUL,Goodge Street,Charing Cross,1074,17:54,1086,18:06,12,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,17,2009-11-05 17:00:00,13.5,12.22,5.0,0.0,Thu
341,LUL,Goodge Street,Charing Cross,1074,17:54,1086,18:06,12,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,17,2009-11-06 17:00:00,8.0,11.11,8.89,0.4,Fri
342,LUL,Goodge Street,Charing Cross,1074,17:54,1086,18:06,12,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,17,2009-11-07 17:00:00,7.5,8.89,3.335,0.0,Sat
343,LUL,Goodge Street,Charing Cross,1077,17:57,1085,18:05,8,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,17,2009-11-01 17:00:00,18.5,12.78,7.5,0.0,Sun
344,LUL,Goodge Street,Charing Cross,1077,17:57,1085,18:05,8,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,17,2009-11-02 17:00:00,8.5,11.11,3.89,0.0,Mon
345,LUL,Goodge Street,Charing Cross,1077,17:57,1085,18:05,8,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,17,2009-11-03 17:00:00,14.5,12.22,5.0,0.0,Tue
346,LUL,Goodge Street,Charing Cross,1077,17:57,1085,18:05,8,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,17,2009-11-04 17:00:00,7.5,10.0,6.11,0.0,Wed
347,LUL,Goodge Street,Charing Cross,1077,17:57,1085,18:05,8,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,17,2009-11-05 17:00:00,13.5,12.22,5.0,0.0,Thu
348,LUL,Goodge Street,Charing Cross,1077,17:57,1085,18:05,8,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,17,2009-11-06 17:00:00,8.0,11.11,8.89,0.4,Fri
349,LUL,Goodge Street,Charing Cross,1077,17:57,1085,18:05,8,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,17,2009-11-07 17:00:00,7.5,8.89,3.335,0.0,Sat
350,LUL,Goodge Street,Charing Cross,1078,17:58,1091,18:11,13,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,17,2009-11-01 17:00:00,18.5,12.78,7.5,0.0,Sun
351,LUL,Goodge Street,Charing Cross,1078,17:58,1091,18:11,13,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,17,2009-11-02 17:00:00,8.5,11.11,3.89,0.0,Mon
352,LUL,Goodge Street,Charing Cross,1078,17:58,1091,18:11,13,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,17,2009-11-03 17:00:00,14.5,12.22,5.0,0.0,Tue
353,LUL,Goodge Street,Charing Cross,1078,17:58,1091,18:11,13,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,17,2009-11-04 17:00:00,7.5,10.0,6.11,0.0,Wed
354,LUL,Goodge Street,Charing Cross,1078,17:58,1091,18:11,13,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,17,2009-11-05 17:00:00,13.5,12.22,5.0,0.0,Thu
355,LUL,Goodge Street,Charing Cross,1078,17:58,1091,18:11,13,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,17,2009-11-06 17:00:00,8.0,11.11,8.89,0.4,Fri
356,LUL,Goodge Street,Charing Cross,1078,17:58,1091,18:11,13,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,17,2009-11-07 17:00:00,7.5,8.89,3.335,0.0,Sat
357,LUL,Goodge Street,Charing Cross,1079,17:59,1089,18:09,10,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,17,2009-11-01 17:00:00,18.5,12.78,7.5,0.0,Sun
358,LUL,Goodge Street,Charing Cross,1079,17:59,1089,18:09,10,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,17,2009-11-02 17:00:00,8.5,11.11,3.89,0.0,Mon
359,LUL,Goodge Street,Charing Cross,1079,17:59,1089,18:09,10,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,17,2009-11-03 17:00:00,14.5,12.22,5.0,0.0,Tue
360,LUL,Goodge Street,Charing Cross,1079,17:59,1089,18:09,10,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,17,2009-11-04 17:00:00,7.5,10.0,6.11,0.0,Wed
361,LUL,Goodge Street,Charing Cross,1079,17:59,1089,18:09,10,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,17,2009-11-05 17:00:00,13.5,12.22,5.0,0.0,Thu
362,LUL,Goodge Street,Charing Cross,1079,17:59,1089,18:09,10,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,17,2009-11-06 17:00:00,8.0,11.11,8.89,0.4,Fri
363,LUL,Goodge Street,Charing Cross,1079,17:59,1089,18:09,10,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,17,2009-11-07 17:00:00,7.5,8.89,3.335,0.0,Sat
364,LUL,Holborn,Charing Cross,1027,17:07,1044,17:24,17,51.51723573506929,-0.11984050743238,51.5083586300048,-0.124802938133095,17,2009-11-01 17:00:00,18.5,12.78,7.5,0.0,Sun
365,LUL,Holborn,Charing Cross,1027,17:07,1044,17:24,17,51.51723573506929,-0.11984050743238,51.5083586300048,-0.124802938133095,17,2009-11-02 17:00:00,8.5,11.11,3.89,0.0,Mon
366,LUL,Holborn,Charing Cross,1027,17:07,1044,17:24,17,51.51723573506929,-0.11984050743238,51.5083586300048,-0.124802938133095,17,2009-11-03 17:00:00,14.5,12.22,5.0,0.0,Tue
367,LUL,Holborn,Charing Cross,1027,17:07,1044,17:24,17,51.51723573506929,-0.11984050743238,51.5083586300048,-0.124802938133095,17,2009-11-04 17:00:00,7.5,10.0,6.11,0.0,Wed
368,LUL,Holborn,Charing Cross,1027,17:07,1044,17:24,17,51.51723573506929,-0.11984050743238,51.5083586300048,-0.124802938133095,17,2009-11-05 17:00:00,13.5,12.22,5.0,0.0,Thu
369,LUL,Holborn,Charing Cross,1027,17:07,1044,17:24,17,51.51723573506929,-0.11984050743238,51.5083586300048,-0.124802938133095,17,2009-11-06 17:00:00,8.0,11.11,8.89,0.4,Fri
370,LUL,Holborn,Charing Cross,1027,17:07,1044,17:24,17,51.51723573506929,-0.11984050743238,51.5083586300048,-0.124802938133095,17,2009-11-07 17:00:00,7.5,8.89,3.335,0.0,Sat
371,LUL,Holborn,Charing Cross,1048,17:28,1061,17:41,13,51.51723573506929,-0.11984050743238,51.5083586300048,-0.124802938133095,17,2009-11-01 17:00:00,18.5,12.78,7.5,0.0,Sun
372,LUL,Holborn,Charing Cross,1048,17:28,1061,17:41,13,51.51723573506929,-0.11984050743238,51.5083586300048,-0.124802938133095,17,2009-11-02 17:00:00,8.5,11.11,3.89,0.0,Mon
373,LUL,Holborn,Charing Cross,1048,17:28,1061,17:41,13,51.51723573506929,-0.11984050743238,51.5083586300048,-0.124802938133095,17,2009-11-03 17:00:00,14.5,12.22,5.0,0.0,Tue
374,LUL,Holborn,Charing Cross,1048,17:28,1061,17:41,13,51.51723573506929,-0.11984050743238,51.5083586300048,-0.124802938133095,17,2009-11-04 17:00:00,7.5,10.0,6.11,0.0,Wed
375,LUL,Holborn,Charing Cross,1048,17:28,1061,17:41,13,51.51723573506929,-0.11984050743238,51.5083586300048,-0.124802938133095,17,2009-11-05 17:00:00,13.5,12.22,5.0,0.0,Thu
376,LUL,Holborn,Charing Cross,1048,17:28,1061,17:41,13,51.51723573506929,-0.11984050743238,51.5083586300048,-0.124802938133095,17,2009-11-06 17:00:00,8.0,11.11,8.89,0.4,Fri
377,LUL,Holborn,Charing Cross,1048,17:28,1061,17:41,13,51.51723573506929,-0.11984050743238,51.5083586300048,-0.124802938133095,17,2009-11-07 17:00:00,7.5,8.89,3.335,0.0,Sat
378,LUL,Holborn,Charing Cross,1058,17:38,1071,17:51,13,51.51723573506929,-0.11984050743238,51.5083586300048,-0.124802938133095,17,2009-11-01 17:00:00,18.5,12.78,7.5,0.0,Sun
379,LUL,Holborn,Charing Cross,1058,17:38,1071,17:51,13,51.51723573506929,-0.11984050743238,51.5083586300048,-0.124802938133095,17,2009-11-02 17:00:00,8.5,11.11,3.89,0.0,Mon
380,LUL,Holborn,Charing Cross,1058,17:38,1071,17:51,13,51.51723573506929,-0.11984050743238,51.5083586300048,-0.124802938133095,17,2009-11-03 17:00:00,14.5,12.22,5.0,0.0,Tue
381,LUL,Holborn,Charing Cross,1058,17:38,1071,17:51,13,51.51723573506929,-0.11984050743238,51.5083586300048,-0.124802938133095,17,2009-11-04 17:00:00,7.5,10.0,6.11,0.0,Wed
382,LUL,Holborn,Charing Cross,1058,17:38,1071,17:51,13,51.51723573506929,-0.11984050743238,51.5083586300048,-0.124802938133095,17,2009-11-05 17:00:00,13.5,12.22,5.0,0.0,Thu
383,LUL,Holborn,Charing Cross,1058,17:38,1071,17:51,13,51.51723573506929,-0.11984050743238,51.5083586300048,-0.124802938133095,17,2009-11-06 17:00:00,8.0,11.11,8.89,0.4,Fri
384,LUL,Holborn,Charing Cross,1058,17:38,1071,17:51,13,51.51723573506929,-0.11984050743238,51.5083586300048,-0.124802938133095,17,2009-11-07 17:00:00,7.5,8.89,3.335,0.0,Sat
385,LUL,Goodge Street,Charing Cross,1081,18:01,1091,18:11,10,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,18,2009-11-01 18:00:00,14.0,12.22,7.22,0.0,Sun
386,LUL,Goodge Street,Charing Cross,1081,18:01,1091,18:11,10,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,18,2009-11-02 18:00:00,5.5,10.0,4.445,0.0,Mon
387,LUL,Goodge Street,Charing Cross,1081,18:01,1091,18:11,10,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,18,2009-11-03 18:00:00,12.0,11.11,5.555,0.0,Tue
388,LUL,Goodge Street,Charing Cross,1081,18:01,1091,18:11,10,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,18,2009-11-04 18:00:00,11.0,10.0,6.11,0.0,Wed
389,LUL,Goodge Street,Charing Cross,1081,18:01,1091,18:11,10,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,18,2009-11-05 18:00:00,13.5,12.22,5.0,0.0,Thu
390,LUL,Goodge Street,Charing Cross,1081,18:01,1091,18:11,10,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,18,2009-11-06 18:00:00,12.5,11.11,9.445,0.8,Fri
391,LUL,Goodge Street,Charing Cross,1081,18:01,1091,18:11,10,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,18,2009-11-07 18:00:00,7.0,8.335,3.89,0.0,Sat
392,LUL,Goodge Street,Charing Cross,1082,18:02,1095,18:15,13,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,18,2009-11-01 18:00:00,14.0,12.22,7.22,0.0,Sun
393,LUL,Goodge Street,Charing Cross,1082,18:02,1095,18:15,13,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,18,2009-11-02 18:00:00,5.5,10.0,4.445,0.0,Mon
394,LUL,Goodge Street,Charing Cross,1082,18:02,1095,18:15,13,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,18,2009-11-03 18:00:00,12.0,11.11,5.555,0.0,Tue
395,LUL,Goodge Street,Charing Cross,1082,18:02,1095,18:15,13,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,18,2009-11-04 18:00:00,11.0,10.0,6.11,0.0,Wed
396,LUL,Goodge Street,Charing Cross,1082,18:02,1095,18:15,13,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,18,2009-11-05 18:00:00,13.5,12.22,5.0,0.0,Thu
397,LUL,Goodge Street,Charing Cross,1082,18:02,1095,18:15,13,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,18,2009-11-06 18:00:00,12.5,11.11,9.445,0.8,Fri
398,LUL,Goodge Street,Charing Cross,1082,18:02,1095,18:15,13,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,18,2009-11-07 18:00:00,7.0,8.335,3.89,0.0,Sat
399,LUL,Goodge Street,Charing Cross,1083,18:03,1096,18:16,13,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,18,2009-11-01 18:00:00,14.0,12.22,7.22,0.0,Sun
400,LUL,Goodge Street,Charing Cross,1083,18:03,1096,18:16,13,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,18,2009-11-02 18:00:00,5.5,10.0,4.445,0.0,Mon
401,LUL,Goodge Street,Charing Cross,1083,18:03,1096,18:16,13,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,18,2009-11-03 18:00:00,12.0,11.11,5.555,0.0,Tue
402,LUL,Goodge Street,Charing Cross,1083,18:03,1096,18:16,13,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,18,2009-11-04 18:00:00,11.0,10.0,6.11,0.0,Wed
403,LUL,Goodge Street,Charing Cross,1083,18:03,1096,18:16,13,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,18,2009-11-05 18:00:00,13.5,12.22,5.0,0.0,Thu
404,LUL,Goodge Street,Charing Cross,1083,18:03,1096,18:16,13,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,18,2009-11-06 18:00:00,12.5,11.11,9.445,0.8,Fri
405,LUL,Goodge Street,Charing Cross,1083,18:03,1096,18:16,13,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,18,2009-11-07 18:00:00,7.0,8.335,3.89,0.0,Sat
406,LUL,Goodge Street,Charing Cross,1083,18:03,1095,18:15,12,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,18,2009-11-01 18:00:00,14.0,12.22,7.22,0.0,Sun
407,LUL,Goodge Street,Charing Cross,1083,18:03,1095,18:15,12,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,18,2009-11-02 18:00:00,5.5,10.0,4.445,0.0,Mon
408,LUL,Goodge Street,Charing Cross,1083,18:03,1095,18:15,12,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,18,2009-11-03 18:00:00,12.0,11.11,5.555,0.0,Tue
409,LUL,Goodge Street,Charing Cross,1083,18:03,1095,18:15,12,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,18,2009-11-04 18:00:00,11.0,10.0,6.11,0.0,Wed
410,LUL,Goodge Street,Charing Cross,1083,18:03,1095,18:15,12,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,18,2009-11-05 18:00:00,13.5,12.22,5.0,0.0,Thu
411,LUL,Goodge Street,Charing Cross,1083,18:03,1095,18:15,12,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,18,2009-11-06 18:00:00,12.5,11.11,9.445,0.8,Fri
412,LUL,Goodge Street,Charing Cross,1083,18:03,1095,18:15,12,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,18,2009-11-07 18:00:00,7.0,8.335,3.89,0.0,Sat
413,LUL,Goodge Street,Charing Cross,1084,18:04,1098,18:18,14,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,18,2009-11-01 18:00:00,14.0,12.22,7.22,0.0,Sun
414,LUL,Goodge Street,Charing Cross,1084,18:04,1098,18:18,14,51.52061310945721,-0.13480769016588698,51.5083586300048,-0.124802938133095,18,2009-11-02 18:00:00,5.5,10.0,4.445,0.0,Mon
